"DATA INICIAL","DATA FINAL","PRODUTO","NÚMERO DE POSTOS PESQUISADOS","UNIDADE DE MEDIDA","PREÇO MÉDIO REVENDA","DESVIO PADRÃO REVENDA","PREÇO MÍNIMO REVENDA","PREÇO MÁXIMO REVENDA","MARGEM MÉDIA REVENDA","COEF DE VARIAÇÃO REVENDA","PREÇO MÉDIO DISTRIBUIÇÃO","DESVIO PADRÃO DISTRIBUIÇÃO","PREÇO MÍNIMO DISTRIBUIÇÃO","PREÇO MÁXIMO DISTRIBUIÇÃO","COEF DE VARIAÇÃO DISTRIBUIÇÃO",""
"4/19/2015","4/25/2015","GNV","516","R$/m3","2.002","0.187","1.599","2.889","0.554","0.093","1.448","0.202","1.121","2.258","0.140",""
"4/19/2015","4/25/2015","OLEO DIESEL","5601","R$/l","2.809","0.147","2.450","3.700","0.333","0.052","2.476","0.106","2.179","3.056","0.043",""
"4/19/2015","4/25/2015","OLEO DIESEL S10","4812","R$/l","2.958","0.142","2.359","3.750","0.343","0.048","2.615","0.101","2.300","3.035","0.039",""
"4/26/2015","5/2/2015","ETANOL HIDRATADO","7726","R$/l","2.162","0.300","1.649","3.610","0.380","0.139","1.782","0.258","1.400","2.706","0.145",""
"4/26/2015","5/2/2015","GASOLINA COMUM","8481","R$/l","3.297","0.206","2.790","4.519","0.428","0.062","2.869","0.134","2.410","3.366","0.047",""
"4/26/2015","5/2/2015","GLP","7324","R$/13Kg","46.105","5.482","30.000","69.000","14.697","0.119","31.408","5.935","14.660","52.000","0.189",""
"4/26/2015","5/2/2015","GNV","515","R$/m3","2.000","0.195","1.499","2.889","0.513","0.098","1.487","0.202","1.162","2.258","0.136",""
"4/26/2015","5/2/2015","OLEO DIESEL","5567","R$/l","2.808","0.146","2.450","3.700","0.332","0.052","2.476","0.107","2.246","3.056","0.043",""
"4/26/2015","5/2/2015","OLEO DIESEL S10","4882","R$/l","2.954","0.141","2.569","3.750","0.339","0.048","2.615","0.107","2.175","3.035","0.041",""
"5/3/2015","5/9/2015","ETANOL HIDRATADO","7712","R$/l","2.147","0.306","1.679","3.610","0.365","0.143","1.782","0.262","1.470","2.706","0.147",""
"5/3/2015","5/9/2015","GASOLINA COMUM","8464","R$/l","3.291","0.207","2.749","4.519","0.419","0.063","2.872","0.133","2.502","3.369","0.046",""
"5/3/2015","5/9/2015","GLP","7329","R$/13Kg","45.933","5.561","30.000","69.000","14.032","0.121","31.901","5.878","15.930","54.000","0.184",""
"5/3/2015","5/9/2015","GNV","534","R$/m3","1.999","0.197","1.479","3.090","0.485","0.099","1.514","0.163","1.162","1.789","0.108",""
"5/3/2015","5/9/2015","OLEO DIESEL","5546","R$/l","2.809","0.147","2.460","3.700","0.332","0.052","2.477","0.109","2.179","3.056","0.044",""
"5/3/2015","5/9/2015","OLEO DIESEL S10","4866","R$/l","2.955","0.141","2.569","3.750","0.340","0.048","2.615","0.109","2.300","3.035","0.042",""
"5/10/2015","5/16/2015","ETANOL HIDRATADO","7726","R$/l","2.141","0.308","1.579","3.610","0.360","0.144","1.781","0.268","1.405","2.706","0.150",""
"5/10/2015","5/16/2015","GASOLINA COMUM","8462","R$/l","3.299","0.205","2.749","4.519","0.429","0.062","2.870","0.133","2.510","3.369","0.046",""
"5/10/2015","5/16/2015","GLP","7328","R$/13Kg","45.956","5.588","30.000","69.000","14.141","0.122","31.815","5.787","15.930","54.000","0.182",""
"5/10/2015","5/16/2015","GNV","513","R$/m3","2.006","0.192","1.549","2.889","0.560","0.096","1.446","0.171","1.181","1.859","0.118",""
"5/10/2015","5/16/2015","OLEO DIESEL","5503","R$/l","2.807","0.148","2.419","3.700","0.324","0.053","2.483","0.111","2.111","3.056","0.045",""
"5/10/2015","5/16/2015","OLEO DIESEL S10","4907","R$/l","2.957","0.139","2.569","3.750","0.337","0.047","2.620","0.106","2.300","3.034","0.040",""
"5/17/2015","5/23/2015","ETANOL HIDRATADO","7717","R$/l","2.142","0.310","1.579","3.610","0.375","0.145","1.767","0.270","1.363","2.674","0.153",""
"5/17/2015","5/23/2015","GASOLINA COMUM","8476","R$/l","3.303","0.206","2.749","4.519","0.437","0.062","2.866","0.134","2.495","3.389","0.047",""
"5/17/2015","5/23/2015","GLP","7323","R$/13Kg","45.918","5.521","30.000","70.000","14.096","0.120","31.822","5.739","14.660","51.870","0.180",""
"5/17/2015","5/23/2015","GNV","492","R$/m3","2.008","0.208","1.479","2.889","0.562","0.104","1.446","0.192","1.200","2.233","0.133",""
"5/17/2015","5/23/2015","OLEO DIESEL","5569","R$/l","2.808","0.147","2.450","3.700","0.324","0.052","2.484","0.112","2.163","3.066","0.045",""
"5/17/2015","5/23/2015","OLEO DIESEL S10","4823","R$/l","2.956","0.141","2.569","3.750","0.338","0.048","2.618","0.109","2.366","3.040","0.042",""
"5/24/2015","5/30/2015","ETANOL HIDRATADO","7721","R$/l","2.134","0.312","1.579","3.610","0.383","0.146","1.751","0.273","1.363","2.674","0.156",""
"5/24/2015","5/30/2015","GASOLINA COMUM","8469","R$/l","3.303","0.203","2.799","4.519","0.439","0.061","2.864","0.136","2.441","3.389","0.047",""
"5/24/2015","5/30/2015","GLP","7326","R$/13Kg","45.993","5.541","29.990","70.000","13.994","0.120","31.999","5.681","14.660","51.870","0.178",""
"5/24/2015","5/30/2015","GNV","542","R$/m3","2.003","0.206","1.499","2.889","0.524","0.103","1.479","0.182","1.196","2.233","0.123",""
"5/24/2015","5/30/2015","OLEO DIESEL","5539","R$/l","2.807","0.146","2.450","3.700","0.324","0.052","2.483","0.110","2.234","3.066","0.044",""
"5/24/2015","5/30/2015","OLEO DIESEL S10","4955","R$/l","2.956","0.141","2.569","3.750","0.337","0.048","2.619","0.108","2.346","3.040","0.041",""
"5/31/2015","6/6/2015","ETANOL HIDRATADO","7719","R$/l","2.122","0.317","1.579","3.610","0.374","0.149","1.748","0.282","1.336","2.674","0.161",""
"5/31/2015","6/6/2015","GASOLINA COMUM","8458","R$/l","3.300","0.204","2.749","4.519","0.439","0.062","2.861","0.138","2.500","3.470","0.048",""
"5/31/2015","6/6/2015","GLP","7327","R$/13Kg","45.897","5.616","29.990","69.000","14.165","0.122","31.732","5.773","14.660","55.000","0.182",""
"5/31/2015","6/6/2015","GNV","511","R$/m3","2.013","0.206","1.479","2.889","0.579","0.102","1.434","0.204","1.157","2.314","0.142",""
"5/31/2015","6/6/2015","OLEO DIESEL","5561","R$/l","2.808","0.147","2.450","3.700","0.323","0.052","2.485","0.113","2.133","3.066","0.045",""
"5/31/2015","6/6/2015","OLEO DIESEL S10","4893","R$/l","2.955","0.140","2.569","3.750","0.340","0.047","2.615","0.104","2.143","3.217","0.040",""
"6/7/2015","6/13/2015","ETANOL HIDRATADO","7710","R$/l","2.119","0.318","1.579","3.610","0.374","0.150","1.745","0.282","1.336","2.674","0.162",""
"6/7/2015","6/13/2015","GASOLINA COMUM","8454","R$/l","3.300","0.203","2.749","4.519","0.435","0.062","2.865","0.136","2.488","3.470","0.047",""
"6/7/2015","6/13/2015","GLP","7324","R$/13Kg","46.003","5.548","29.990","70.000","14.325","0.121","31.678","5.641","14.660","55.000","0.178",""
"6/7/2015","6/13/2015","GNV","559","R$/m3","2.012","0.201","1.399","2.889","0.580","0.100","1.432","0.180","1.165","2.314","0.126",""
"6/7/2015","6/13/2015","OLEO DIESEL","5476","R$/l","2.807","0.147","2.450","3.700","0.322","0.052","2.485","0.113","2.113","3.066","0.045",""
"6/7/2015","6/13/2015","OLEO DIESEL S10","4956","R$/l","2.956","0.137","2.569","3.750","0.336","0.046","2.620","0.106","2.375","3.217","0.040",""
"6/14/2015","6/20/2015","ETANOL HIDRATADO","7708","R$/l","2.118","0.320","1.579","3.610","0.378","0.151","1.740","0.279","1.399","2.691","0.160",""
"6/14/2015","6/20/2015","GASOLINA COMUM","8460","R$/l","3.307","0.202","2.749","4.519","0.443","0.061","2.864","0.135","2.450","3.470","0.047",""
"6/14/2015","6/20/2015","GLP","7326","R$/13Kg","45.921","5.577","29.990","70.000","14.102","0.121","31.819","5.792","14.663","55.000","0.182",""
"6/14/2015","6/20/2015","GNV","526","R$/m3","2.027","0.198","1.479","2.999","0.523","0.098","1.504","0.190","1.203","2.313","0.126",""
"6/14/2015","6/20/2015","OLEO DIESEL","5523","R$/l","2.808","0.146","2.490","3.700","0.323","0.052","2.485","0.113","2.116","3.071","0.045",""
"6/14/2015","6/20/2015","OLEO DIESEL S10","4889","R$/l","2.959","0.140","2.569","3.750","0.337","0.047","2.622","0.109","2.308","3.236","0.042",""
"6/21/2015","6/27/2015","ETANOL HIDRATADO","7696","R$/l","2.104","0.322","1.579","3.610","0.369","0.153","1.735","0.278","1.390","2.691","0.160",""
"6/21/2015","6/27/2015","GASOLINA COMUM","8453","R$/l","3.301","0.204","2.779","4.519","0.436","0.062","2.865","0.137","2.450","3.470","0.048",""
"6/21/2015","6/27/2015","GLP","7325","R$/13Kg","45.907","5.571","29.990","70.000","14.224","0.121","31.683","5.732","14.663","55.000","0.181",""
"6/21/2015","6/27/2015","GNV","523","R$/m3","2.025","0.202","1.499","2.999","0.543","0.100","1.482","0.206","1.203","2.313","0.139",""
"6/21/2015","6/27/2015","OLEO DIESEL","5518","R$/l","2.807","0.148","2.450","3.700","0.322","0.053","2.485","0.115","2.116","3.071","0.046",""
"6/21/2015","6/27/2015","OLEO DIESEL S10","4946","R$/l","2.957","0.139","2.569","3.750","0.335","0.047","2.622","0.110","2.308","3.236","0.042",""
"6/28/2015","7/4/2015","ETANOL HIDRATADO","7708","R$/l","2.093","0.327","1.599","3.580","0.367","0.156","1.726","0.283","1.370","2.655","0.164",""
"6/28/2015","7/4/2015","GASOLINA COMUM","8445","R$/l","3.296","0.206","2.719","4.519","0.434","0.063","2.862","0.136","2.500","3.392","0.048",""
"6/28/2015","7/4/2015","GLP","7322","R$/13Kg","45.963","5.499","30.000","69.000","13.941","0.120","32.022","5.713","14.660","55.000","0.178",""
"6/28/2015","7/4/2015","GNV","515","R$/m3","2.026","0.190","1.479","2.849","0.543","0.094","1.483","0.197","1.203","2.314","0.133",""
"6/28/2015","7/4/2015","OLEO DIESEL","5511","R$/l","2.808","0.148","2.450","3.700","0.318","0.053","2.490","0.114","2.135","3.126","0.046",""
"6/28/2015","7/4/2015","OLEO DIESEL S10","4902","R$/l","2.957","0.139","2.569","3.750","0.334","0.047","2.623","0.110","2.360","3.241","0.042",""
"7/5/2015","7/11/2015","ETANOL HIDRATADO","7708","R$/l","2.089","0.328","1.599","3.580","0.368","0.157","1.721","0.283","1.351","2.674","0.164",""
"7/5/2015","7/11/2015","GASOLINA COMUM","8427","R$/l","3.297","0.205","2.719","4.519","0.432","0.062","2.865","0.137","2.434","3.392","0.048",""
"7/5/2015","7/11/2015","GLP","7321","R$/13Kg","45.922","5.532","30.000","69.000","14.000","0.120","31.922","5.789","14.660","55.000","0.181",""
"7/5/2015","7/11/2015","GNV","530","R$/m3","2.037","0.196","1.569","2.987","0.564","0.096","1.473","0.187","1.183","2.314","0.127",""
"7/5/2015","7/11/2015","OLEO DIESEL","5470","R$/l","2.807","0.144","2.480","3.700","0.315","0.051","2.492","0.110","2.248","3.126","0.044",""
"7/5/2015","7/11/2015","OLEO DIESEL S10","4956","R$/l","2.955","0.137","2.569","3.750","0.330","0.046","2.625","0.107","2.344","3.241","0.041",""
"7/12/2015","7/18/2015","ETANOL HIDRATADO","7709","R$/l","2.081","0.332","1.490","3.610","0.368","0.160","1.713","0.287","1.350","2.674","0.168",""
"7/12/2015","7/18/2015","GASOLINA COMUM","8441","R$/l","3.296","0.206","2.719","4.519","0.433","0.063","2.863","0.137","2.473","3.386","0.048",""
"7/12/2015","7/18/2015","GLP","7318","R$/13Kg","45.918","5.580","29.990","70.000","14.059","0.122","31.859","5.681","14.560","51.870","0.178",""
"7/12/2015","7/18/2015","GNV","505","R$/m3","2.055","0.181","1.479","2.849","0.591","0.088","1.464","0.179","1.165","2.152","0.122",""
"7/12/2015","7/18/2015","OLEO DIESEL","5499","R$/l","2.806","0.145","2.440","3.700","0.311","0.052","2.495","0.105","2.104","3.086","0.042",""
"7/12/2015","7/18/2015","OLEO DIESEL S10","4989","R$/l","2.955","0.137","2.569","3.750","0.325","0.046","2.630","0.099","2.260","3.244","0.038",""
"7/19/2015","7/25/2015","ETANOL HIDRATADO","7734","R$/l","2.068","0.337","1.490","3.610","0.355","0.163","1.713","0.286","1.350","2.655","0.167",""
"7/19/2015","7/25/2015","GASOLINA COMUM","8436","R$/l","3.290","0.208","2.719","4.519","0.429","0.063","2.861","0.138","2.475","3.386","0.048",""
"7/19/2015","7/25/2015","GLP","7318","R$/13Kg","46.023","5.498","29.990","69.000","14.056","0.119","31.967","5.650","14.560","49.670","0.177",""
"7/19/2015","7/25/2015","GNV","527","R$/m3","2.062","0.190","1.499","2.849","0.528","0.092","1.534","0.182","1.213","2.152","0.119",""
"7/19/2015","7/25/2015","OLEO DIESEL","5445","R$/l","2.804","0.145","2.440","3.700","0.306","0.052","2.498","0.105","2.235","3.086","0.042",""
"7/19/2015","7/25/2015","OLEO DIESEL S10","5032","R$/l","2.953","0.136","2.569","3.750","0.320","0.046","2.633","0.100","2.260","3.244","0.038",""
"7/26/2015","8/1/2015","ETANOL HIDRATADO","7725","R$/l","2.085","0.340","1.479","3.610","0.351","0.163","1.734","0.288","1.338","2.655","0.166",""
"7/26/2015","8/1/2015","GASOLINA COMUM","8428","R$/l","3.302","0.211","2.749","4.519","0.436","0.064","2.866","0.136","2.390","3.390","0.047",""
"7/26/2015","8/1/2015","GLP","7319","R$/13Kg","45.917","5.548","29.990","69.000","13.935","0.121","31.982","5.694","13.984","53.210","0.178",""
"7/26/2015","8/1/2015","GNV","509","R$/m3","2.066","0.187","1.499","2.849","0.566","0.091","1.500","0.188","1.177","2.261","0.125",""
"7/26/2015","8/1/2015","OLEO DIESEL","5453","R$/l","2.805","0.144","2.490","3.700","0.295","0.051","2.510","0.108","2.104","3.101","0.043",""
"7/26/2015","8/1/2015","OLEO DIESEL S10","4980","R$/l","2.952","0.138","2.469","3.750","0.321","0.047","2.631","0.102","2.360","3.241","0.039",""
"8/2/2015","8/8/2015","ETANOL HIDRATADO","7714","R$/l","2.059","0.345","1.467","3.610","0.357","0.168","1.702","0.294","1.299","2.655","0.173",""
"8/2/2015","8/8/2015","GASOLINA COMUM","8422","R$/l","3.296","0.210","2.749","4.519","0.433","0.064","2.863","0.139","2.374","3.390","0.049",""
"8/2/2015","8/8/2015","GLP","7318","R$/13Kg","45.991","5.527","29.990","70.000","14.149","0.120","31.842","5.641","13.984","53.210","0.177",""
"8/2/2015","8/8/2015","GNV","517","R$/m3","2.088","0.175","1.679","2.849","0.551","0.084","1.537","0.202","1.177","2.261","0.131",""
"8/2/2015","8/8/2015","OLEO DIESEL","5434","R$/l","2.805","0.143","2.450","3.700","0.295","0.051","2.510","0.107","2.222","3.101","0.043",""
"8/2/2015","8/8/2015","OLEO DIESEL S10","5117","R$/l","2.953","0.135","2.499","3.750","0.326","0.046","2.627","0.101","2.112","3.241","0.038",""
"8/9/2015","8/15/2015","ETANOL HIDRATADO","7745","R$/l","2.059","0.343","1.499","3.610","0.361","0.167","1.698","0.293","1.171","2.646","0.173",""
"8/9/2015","8/15/2015","GASOLINA COMUM","8432","R$/l","3.295","0.207","2.749","4.519","0.433","0.063","2.862","0.141","2.430","3.403","0.049",""
"8/9/2015","8/15/2015","GLP","7318","R$/13Kg","46.045","5.559","29.990","69.000","14.167","0.121","31.878","5.658","17.442","49.670","0.177",""
"8/9/2015","8/15/2015","GNV","520","R$/m3","2.087","0.196","1.579","2.849","0.559","0.094","1.528","0.212","1.235","2.347","0.139",""
"8/9/2015","8/15/2015","OLEO DIESEL","5449","R$/l","2.806","0.143","2.450","3.700","0.298","0.051","2.508","0.110","2.136","3.131","0.044",""
"8/9/2015","8/15/2015","OLEO DIESEL S10","5058","R$/l","2.953","0.136","2.569","3.750","0.326","0.046","2.627","0.103","2.310","3.269","0.039",""
"8/23/2015","8/29/2015","ETANOL HIDRATADO","2517","R$/l","2.046","0.351","1.599","3.610","0.353","0.172","1.693","0.298","1.309","2.699","0.176",""
"8/23/2015","8/29/2015","GASOLINA COMUM","2698","R$/l","3.271","0.211","2.749","4.100","0.416","0.065","2.855","0.142","2.471","3.395","0.050",""
"8/23/2015","8/29/2015","GLP","2998","R$/13Kg","46.194","5.833","29.990","69.000","14.274","0.126","31.920","6.077","17.967","48.400","0.190",""
"8/23/2015","8/29/2015","GNV","192","R$/m3","2.140","0.190","1.749","3.090","0.537","0.089","1.603","0.189","1.260","2.132","0.118",""
"8/23/2015","8/29/2015","OLEO DIESEL","1547","R$/l","2.799","0.160","2.450","3.640","0.287","0.057","2.512","0.123","2.190","3.110","0.049",""
"8/23/2015","8/29/2015","OLEO DIESEL S10","1614","R$/l","2.951","0.145","2.599","3.700","0.304","0.049","2.647","0.113","2.394","3.238","0.043",""
"8/30/2015","9/5/2015","ETANOL HIDRATADO","2515","R$/l","2.053","0.350","1.390","3.610","0.365","0.170","1.688","0.298","1.220","2.699","0.177",""
"8/30/2015","9/5/2015","GASOLINA COMUM","2692","R$/l","3.273","0.210","2.779","4.100","0.415","0.064","2.858","0.145","2.471","3.395","0.051",""
"8/30/2015","9/5/2015","GLP","2997","R$/13Kg","47.435","6.547","30.000","75.000","14.869","0.138","32.566","6.217","18.500","50.160","0.191",""
"8/30/2015","9/5/2015","GNV","184","R$/m3","2.117","0.182","1.729","2.690","0.548","0.086","1.569","0.192","1.271","2.120","0.122",""
"8/30/2015","9/5/2015","OLEO DIESEL","1547","R$/l","2.803","0.155","2.480","3.640","0.287","0.055","2.516","0.121","2.249","3.110","0.048",""
"8/30/2015","9/5/2015","OLEO DIESEL S10","1621","R$/l","2.949","0.142","2.639","3.700","0.308","0.048","2.641","0.111","2.250","3.238","0.042",""
"9/6/2015","9/12/2015","ETANOL HIDRATADO","2499","R$/l","2.051","0.352","1.399","3.610","0.356","0.172","1.695","0.287","1.225","2.699","0.169",""
"9/6/2015","9/12/2015","GASOLINA COMUM","2701","R$/l","3.269","0.208","2.779","4.160","0.408","0.064","2.861","0.136","2.500","3.395","0.048",""
"9/6/2015","9/12/2015","GLP","2998","R$/13Kg","52.868","6.960","38.000","75.000","18.040","0.132","34.828","7.923","22.740","58.900","0.227",""
"9/6/2015","9/12/2015","GNV","213","R$/m3","2.139","0.207","1.679","2.919","0.552","0.097","1.587","0.178","1.282","2.002","0.112",""
"9/6/2015","9/12/2015","OLEO DIESEL","1581","R$/l","2.797","0.157","2.499","3.640","0.267","0.056","2.530","0.114","2.216","3.110","0.045",""
"9/6/2015","9/12/2015","OLEO DIESEL S10","1636","R$/l","2.954","0.143","2.599","3.700","0.306","0.048","2.648","0.100","2.410","3.245","0.038",""
"9/13/2015","9/19/2015","ETANOL HIDRATADO","2512","R$/l","2.041","0.350","1.399","3.610","0.340","0.171","1.701","0.282","1.243","2.590","0.166",""
"9/13/2015","9/19/2015","GASOLINA COMUM","2700","R$/l","3.263","0.209","2.749","4.150","0.408","0.064","2.855","0.143","2.495","3.395","0.050",""
"9/13/2015","9/19/2015","GLP","3000","R$/13Kg","53.848","6.698","38.000","75.000","18.143","0.124","35.705","7.648","20.220","58.500","0.214",""
"9/13/2015","9/19/2015","GNV","184","R$/m3","2.141","0.210","1.599","2.919","0.576","0.098","1.565","0.188","1.282","2.067","0.120",""
"9/13/2015","9/19/2015","OLEO DIESEL","1591","R$/l","2.803","0.154","2.480","3.640","0.275","0.055","2.528","0.117","2.301","3.110","0.046",""
"9/13/2015","9/19/2015","OLEO DIESEL S10","1617","R$/l","2.949","0.145","2.599","3.700","0.310","0.049","2.639","0.109","2.256","3.245","0.041",""
"9/20/2015","9/26/2015","ETANOL HIDRATADO","3023","R$/l","2.085","0.323","1.579","3.610","0.324","0.155","1.761","0.256","1.335","2.668","0.145",""
"9/20/2015","9/26/2015","GASOLINA COMUM","3269","R$/l","3.274","0.197","2.789","4.150","0.413","0.060","2.861","0.140","2.495","3.392","0.049",""
"9/20/2015","9/26/2015","GLP","3515","R$/13Kg","53.567","6.920","35.000","80.000","17.951","0.129","35.616","7.352","19.000","58.500","0.206",""
"9/20/2015","9/26/2015","GNV","243","R$/m3","2.158","0.178","1.766","2.919","0.546","0.082","1.612","0.161","1.282","2.002","0.100",""
"9/20/2015","9/26/2015","OLEO DIESEL","1943","R$/l","2.813","0.151","2.499","3.640","0.280","0.054","2.533","0.116","2.299","3.110","0.046",""
"9/20/2015","9/26/2015","OLEO DIESEL S10","2013","R$/l","2.960","0.143","2.599","3.700","0.323","0.048","2.637","0.110","2.410","3.104","0.042",""
"9/27/2015","10/3/2015","ETANOL HIDRATADO","3004","R$/l","2.116","0.311","1.629","3.610","0.317","0.147","1.799","0.252","1.348","2.691","0.140",""
"9/27/2015","10/3/2015","GASOLINA COMUM","3259","R$/l","3.287","0.191","2.799","4.150","0.417","0.058","2.870","0.139","2.495","3.392","0.048",""
"9/27/2015","10/3/2015","GLP","3515","R$/13Kg","53.879","6.785","37.000","80.000","17.675","0.126","36.204","7.165","22.740","58.500","0.198",""
"9/27/2015","10/3/2015","GNV","248","R$/m3","2.166","0.175","1.799","2.799","0.503","0.081","1.663","0.167","1.323","2.002","0.100",""
"9/27/2015","10/3/2015","OLEO DIESEL","1980","R$/l","2.812","0.149","2.480","3.640","0.282","0.053","2.530","0.114","2.104","3.110","0.045",""
"9/27/2015","10/3/2015","OLEO DIESEL S10","2081","R$/l","2.958","0.141","2.599","3.700","0.321","0.048","2.637","0.105","2.276","3.104","0.040",""
"10/4/2015","10/10/2015","ETANOL HIDRATADO","3008","R$/l","2.306","0.278","1.670","3.590","0.402","0.121","1.904","0.239","1.445","2.862","0.126",""
"10/4/2015","10/10/2015","GASOLINA COMUM","3277","R$/l","3.455","0.207","2.919","4.390","0.486","0.060","2.969","0.156","2.459","3.501","0.053",""
"10/4/2015","10/10/2015","GLP","3515","R$/13Kg","53.779","7.000","37.000","80.000","17.781","0.130","35.998","7.240","21.090","58.500","0.201",""
"10/4/2015","10/10/2015","GNV","242","R$/m3","2.163","0.194","1.769","2.799","0.601","0.090","1.562","0.167","1.300","2.002","0.107",""
